Date,Gold_Price,Unemployment_Rate,Inflation_Rate,Forex_Close,currency
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00014810062712238193,PGK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003370177215906109,MOP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.002090833109684157,PHP
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.261102215165614e-05,BSD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.02244694848177976,CRC
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.943097304179507e-05,EUR
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.58023120941675e-07,AUD
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.5663549300484057e-05,JOD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0019505663376398878,MZN
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.205475819587384e-06,NOK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00029159559862444403,TRY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00012691458643421916,PGK
2021-07-01,"1,776.80",0.1607142857142857,2.35,7.033352259203932e-05,BGN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0007210939239685175,CZK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00432056149557601,XPF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.007502681114642392,DJF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.13750327629106174,COP
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.0557133169983846e-05,INR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0024931763762446315,INR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003731034285578449,TRY
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.8888331898360124e-05,AUD
2021-07-01,"1,776.80",0.1607142857142857,2.35,6.020643210334801e-05,BAM
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001401437161480226,PLN
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.4064816036936302e-05,GBP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00012775275727141896,PLN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.05054253279340125,MMK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00016066915404301454,SAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0035222701128128026,ARS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00017812368920732817,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.474249372541415e-07,CAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00344946417251121,JPY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003624850147417328,BWP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0036756826941809844,PKR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0009734429181818253,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.001086319074393878,NIO
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0002002234913248604,CNY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0010301182296781435,HNL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.03454512016021871,MWK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.06455180208979709,LBP
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.1850491813592174e-07,CAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.002734659634158125,INR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.06174028585298475,IQD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.04526102653125709,IQD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0045951954966185074,KES
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.003192736822191285,INR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.15166908498065562,UGX
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0266244902487184,CRC
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.018271362074274215,KZT
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.002586241340288444,JPY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00023720545126397575,CNY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0176654423536498,NGN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003326491441437612,GTQ
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.005516828064146671,DJF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.28594462606743826,PYG
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.976034104761097e-07,NZD
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.0315709970425614e-07,GBP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00011609693630576824,SAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,7.406884644970238e-06,TWD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0005150590837957075,SCR
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.138763420635219e-05,CAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.001353291945637454,ETB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003153260776274306,SVC
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.976618526020614,VND
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.0906368928977806e-05,BND
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00044310056525388806,SZL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00031825967555762985,MAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0017923383095951712,PHP
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.9938220570203006e-05,KYD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.11635809171262108,COP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0004753959705652116,SZL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.03506638493671959,KRW
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.006103954845996584,LKR
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.3363545391559496e-05,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.41700509522121e-05,NZD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0009984322056088286,TWD
2021-07-01,"1,776.80",0.1607142857142857,2.35,7.562216327121964e-05,ILS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0005239461470958082,ZAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.001898568733412524,MKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.4930923812203464e-05,SGD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00033466845290739723,BWP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00021286490806496507,BRL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00024083317882083382,HKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00410844668832361,ARS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00020689117137814912,TTD
2021-07-01,"1,776.80",0.1607142857142857,2.35,8.735385421931912e-06,THB
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.6817430108109465e-08,EUR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.05541220667067682,LBP
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.8102316003092054e-05,EUR
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.5331075913314454e-06,MYR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0026897242711448207,RUB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.3400049473673159,IDR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003713416555447796,MAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0016009139046758698,MKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0029707191817141907,ARS
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.384347580426723e-05,CHF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001574534340176867,AED
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0004974574962145117,CZK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00016644309563693355,BRL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00027664219628169886,CNY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0018793350099077502,ETB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003330921950396322,HKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,8.478753033263505e-05,BZD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001396541312490049,ILS
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.0420013584771187e-06,HKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0006111379549532687,ZAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,6.115387558302719e-05,NZD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.3155555998460203,SLL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.003935733609173957,KES
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.024710319337691772,MWK
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.154533449720312e-05,SGD
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.307670574997077e-05,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.1105453159253863e-05,TWD
2021-07-01,"1,776.80",0.1607142857142857,2.35,5.3002198540794074e-05,CAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00018261569507079659,BRL
2021-07-01,"1,776.80",0.1607142857142857,2.35,5.6796597920797546e-05,BND
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.6183306259801666e-05,JPY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0006492246550991777,MVR
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.273165666548423e-05,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00010091856270164584,ILS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0007441432184277754,THB
2021-07-01,"1,776.80",0.1607142857142857,2.35,5.2404613777234964e-05,NZD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003153273814487329,KRW
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001505447953703852,MYR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00044159496208336254,ZAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00011817681067323301,PLN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0008633656627420973,TWD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0010730016883952539,THB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.009193138113677618,HUF
2021-07-01,"1,776.80",0.1607142857142857,2.35,5.80802720796512e-06,CZK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00023062922496203486,DKK
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.661875257632877e-05,BMD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00021024627610936688,DKK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.001802963273561159,MUR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.004604444649720278,JMD
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.3924190641392429e-05,OMR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0009176976969245197,CZK
2021-07-01,"1,776.80",0.1607142857142857,2.35,6.028621354970369e-05,BGN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0022676586895682134,RUB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.16042387455416252,COP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.005749658977637844,DZD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0002490050340498884,BOB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00014991104508736916,CNY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00021641881450142086,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.9304623414169355e-05,SGD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0015185048237889287,PHP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.006766624754712106,PKR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00028861233131129957,NOK
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.598329595319361e-05,EUR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0008556109682430535,MXN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0007911836009336602,CZK
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.8654264931231e-05,BND
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.6026757708190282e-06,CNY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00031658147128136986,NOK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0030403005235882545,RSD
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.1331944500564205e-05,CHF
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.110700323763161e-05,SGD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.006892049197571241,HUF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00638460228818889,JMD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001154213706109852,BRL
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.6494579118965835e-05,BSD
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.6275942793753344e-05,OMR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001349144614248261,AED
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.08911225697849139,TZS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0012733242390957256,NIO
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.3275072951172025,UZS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0025864471577940235,BDT
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.45328257794216137,IDR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0314373447732871,CLP
2021-07-01,"1,776.80",0.1607142857142857,2.35,8.854871331279393e-05,PLN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.018886914643983652,CRC
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.455405736910696e-05,AUD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.7144317882601,VND
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00012865922351016837,RON
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.3150496871928336e-05,THB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0013725986210484289,THB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0048999965699131265,PKR
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.6414488283886392e-05,GBP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00028555673295924117,HKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,5.745505872182884e-06,ZAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.14350054204753285,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.1205161310757364e-05,AUD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00011899231985446408,PEN
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.1873154514480544e-07,USD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.01317734379427749,KZT
2021-07-01,"1,776.80",0.1607142857142857,2.35,5.070002264128531e-05,BGN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0035864458115674853,BDT
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00019446649940787144,DKK
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.9702602479776487e-06,HKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.6533260195854037e-05,ARS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00011278364698631745,QAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00010153663608566985,TND
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.776242011708608e-05,FJD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00026466299658971075,SEK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.12075848860792,MGA
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001779218142090204,MYR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.04848857010484813,KRW
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.004015303805435302,HTG
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0001805022628264795,HKD
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.827243259475963e-05,CAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00031985375231652656,TRY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0038317942787750433,ISK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0016108060900265947,ETB
2021-07-01,"1,776.80",0.1607142857142857,2.35,1.587976737803691e-05,BHD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00011963181315988317,ILS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00019876755753728002,SEK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00016465201768793062,PEN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.004770173002936631,JPY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.029609458272578257,MWK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.026288907754991354,KRW
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.600657743152951e-05,EUR
2021-07-01,"1,776.80",0.1607142857142857,2.35,8.585352842073148e-05,TND
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00012304714201792196,AED
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00047127809932877773,KRW
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00014576722159834638,DKK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.026423993017006785,CLP
2021-07-01,"1,776.80",0.1607142857142857,2.35,8.666065589359055e-07,PLN
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.493030503475594e-06,CNY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0002690280040496612,DKK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0013036226247790097,MUR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0009926302008135455,THB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.533324800696263,IDR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.022717334974496337,CLP
2021-07-01,"1,776.80",0.1607142857142857,2.35,7.112345204105363e-07,ILS
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.0208298884887028e-05,RUB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.004352952483406138,ALL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.08423118056305981,BIF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0003134181524550491,SEK
2021-07-01,"1,776.80",0.1607142857142857,2.35,8.823902471013079e-05,FJD
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.8514882315180395e-05,CHF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0008663768690831484,HNL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.01778764908970829,SOS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00013771767722479432,SAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0023085274339396103,INR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0008385956345974326,UAH
2021-07-01,"1,776.80",0.1607142857142857,2.35,2.7007726976437702e-09,GBP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0005516505182114165,MDL
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00011379876500025943,AED
2021-07-01,"1,776.80",0.1607142857142857,2.35,3.015890784730128e-05,JOD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00016348987830047093,PLN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.015661178632368072,KZT
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0002700244960449988,TRY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00010910559813586304,ILS
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.1959080457136405e-05,PAB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.004089826630045124,JPY
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.000128600241117921,MYR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00023526542725286597,GTQ
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.02375684431858138,XAF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.000181405003861508,GHS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.013969315275798118,SDG
2021-07-01,"1,776.80",0.1607142857142857,2.35,4.5413648127701865e-05,CAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0022271961165758504,ARS
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.000733551563991725,MXN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0013348992800027634,UYU
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.010899157989427692,HUF
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00010783223037397052,PGK
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.003135904679618317,RUB
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00027704960939530665,MAD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00046411263892828536,BWP
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.052919112248914046,IQD
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.00047766735144729437,ZAR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.004047483512127728,IDR
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.012758624066509527,NGN
2021-07-01,"1,776.80",0.1607142857142857,2.35,0.0006186330648396953,MXN
2021-06-01,"1,905.00",0.2053571428571429,2.46,0.0006919641657358402,EGP
2021-06-01,"1,905.00",0.2053571428571429,2.46,0.0006153867981438561,SCR
2021-06-01,"1,905.00",0.2053571428571429,2.46,0.00036672913934094047,NOK
2021-06-01,"1,905.00",0.2053571428571429,2.46,0.0005143109387150957,SZL
2021-06-01,"1,905.00",0.2053571428571429,2.46,9.891909064782356e-05,MYR
2021-06-01,"1,905.00",0.2053571428571429,2.46,4.341206512510442e-05,PKR
2021-06-01,"1,905.00",0.2053571428571429,2.46,4.72784230236497e-05,NZD
2021-06-01,"1,905.00",0.2053571428571429,2.46,0.0010549551562729625,CUP
2021-06-01,"1,905.00",0.2053571428571429,2.46,0.005783599401868947,PKR
